Id,Name,SKU,Description,Price,Stock,CategoryId,IsActive,LucaId,Barcode,katana_product_id,katana_order_id,CreatedAt,UpdatedAt
603,BAKIR BORUS661752150 - ARC-40-AB PIPE KIT,6441601,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:28.3875377,2025-12-06 21:56:28.3875378
604,BAKIR BORU 094-01401-236,6472944,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:28.4712519,2025-12-06 21:56:28.4712521
605,BAKIR BORU 094-01401-243,6472950,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:28.6644952,2025-12-06 21:56:28.6644953
606,094-01401-171,6472994,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:28.7054562,2025-12-06 21:56:28.7054562
607,BAKIR BORU - 094-08474-001,6399899,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:28.7479850,2025-12-06 21:56:28.7479851
608,BAKIR BORU - S661752133 - ARH-32-AB PIPE KIT,6441600,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:28.8020665,2025-12-06 21:56:28.8020666
609,BAKIR BORU - 094-01401-126 - TUBE SUCTION YCPB,6397209,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:28.8392712,2025-12-06 21:56:28.8392713
610,BAKIR BORU-094-08474-002,6399900,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.0611200,2025-12-06 21:56:29.0611201
611,BAKIR BORU - S661752513 - ARH-17-BB PIPE KIT,6441598,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.0998021,2025-12-06 21:56:29.0998022
612,BAKIR BORU - 094-08474-003,6399901,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.1500753,2025-12-06 21:56:29.1500754
613,BAKIR BORU - TUBE LIQUID YCPB - 094-01401-115,6397199,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.2072228,2025-12-06 21:56:29.2072229
614,BAKIR BORU - TUBE LIQUID YCPB - 094-01401-103,6397193,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.2827961,2025-12-06 21:56:29.2827962
615,BAKIR BORU - RELIEF VALVE  PIPE YMPA 130 CE - 094-01401-025,6397130,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.4066027,2025-12-06 21:56:29.4066028
616,BAKIR BORU - RELÝEF VALVE  PIPE YMPA 130 CE - 094-01401-024,6397129,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.4687497,2025-12-06 21:56:29.4687498
617,BAKIR BORU - 073-43751-060 Ø3,6397106,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.5061079,2025-12-06 21:56:29.5061080
618,BAKIR BORU - 093-58066-101,6394089,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.5329394,2025-12-06 21:56:29.5329396
619,81.15100A Ø 12,7x0,85 JCI CONNECTION TEV, 90º, 1/2,638015,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.5529973,2025-12-06 21:56:29.5529974
620,BAKIR BORU  093-58063-049,6274736,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.7026768,2025-12-06 21:56:29.7026769
621,TUBE LIQUID YCPB - 094-01401-044,6397147,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.7212291,2025-12-06 21:56:29.7212291
622,BAKIR BORU - TUBE LIQUID YCPB - 094-01401-102,6397192,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.7545962,2025-12-06 21:56:29.7545963
623,BAKIR BORU - 094-01401-101 - LIQUID PIPE TO REC YMPA 130,6397191,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.8197917,2025-12-06 21:56:29.8197918
624,TUE LUIQID YCPB - 094-01401-089,6397179,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.8499086,2025-12-06 21:56:29.8499087
625,BAKIR BORU - TUE LUIQID YCPB - 094-01401-086,6397176,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:29.9648249,2025-12-06 21:56:29.9648250
626,TUE LUIQID YCPB - 094-01401-084,6397174,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:30.0862497,2025-12-06 21:56:30.0862498
627,BAKIR BORU - TUBE LIQUID YCPB - 094-01401-075,6397165,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:30.2180311,2025-12-06 21:56:30.2180312
628,TUBE LIQUID YCPB - 094-01401-045,6397148,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:30.7125634,2025-12-06 21:56:30.7125635
629,BAKIR BORU  093-58063-013,6274733,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:31.6028929,2025-12-06 21:56:31.6028929
630,BAKIR BORU  093-58063-011,6274732,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:32.6730297,2025-12-06 21:56:32.6730298
631,(093-86540-010),6272192,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:33.3525535,2025-12-06 21:56:33.3525536
632,BAKIR BORU 093-86540-008,6272190,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:34.1552834,2025-12-06 21:56:34.1552835
633,BAKIR BORU 093-86540-002,6272187,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:34.5052611,2025-12-06 21:56:34.5052611
634,BAKIR BORU -S661752153,6272141,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:34.6138818,2025-12-06 21:56:34.6138819
635,BAKIR BORU -S661752152,6272136,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:34.6632669,2025-12-06 21:56:34.6632671
636,BAKIR BORU 093-60408-009,6271381,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:34.6941459,2025-12-06 21:56:34.6941460
637,6666823,6666823,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:34.7159390,2025-12-06 21:56:34.7159391
638,BAKIR BORU 093-60408-008,6271380,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:34.7525861,2025-12-06 21:56:34.7525862
639,BAKIR BORU 093-60408-003,6271376,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:35.0196065,2025-12-06 21:56:35.0196066
640,6666825,6666825,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:35.1713040,2025-12-06 21:56:35.1713041
641,BAKIR BORU 093-60408-002,6271375,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:35.2533808,2025-12-06 21:56:35.2533809
642,BAKIR BORU 093-60408-001,6271374,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:35.2956660,2025-12-06 21:56:35.2956661
643,BAKIR BORU - 093-58066-735,6250726,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.1143687,2025-12-06 21:56:36.1143687
644,BAKIR BORU - 093-58066-729,6250725,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.1764399,2025-12-06 21:56:36.1764400
645,BAKIR BORU - 093-58066-097 - TUBE,6250715,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.2040228,2025-12-06 21:56:36.2040229
646,BAKIR BORU - 093-58066-096 - TUBE,6250714,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.2302546,2025-12-06 21:56:36.2302547
647,BAKIR BORU - 093-58066-095 - TUBE,6250713,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.2535521,2025-12-06 21:56:36.2535522
648,093-58066-090,6250712,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.3968419,2025-12-06 21:56:36.3968421
649,BAKIR BORU - 093-58066-076 - TUBE,6250709,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.4442897,2025-12-06 21:56:36.4442897
650,BAKIR BORU - 093-58066-075 - TUBE,6250708,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.4630613,2025-12-06 21:56:36.4630614
651,BAKIR BORU - 093-58066-074 - TUBE,6250707,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.5031987,2025-12-06 21:56:36.5031988
652,BAKIR BORU - 093-58066-073 - TUBE,6250706,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.5526661,2025-12-06 21:56:36.5526663
653,BAKIR BORU - 093-58066-072 - TUBE,6250705,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.6017006,2025-12-06 21:56:36.6017007
654,BAKIR BORU - 093-58066-071 - TUBE,6250704,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.6664692,2025-12-06 21:56:36.6664693
655,TUBE ECONOMISER YVAA-B                               093-58066-048,6250698,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.7136181,2025-12-06 21:56:36.7136182
656,BAKIR BORU - 093-58064-106 - TUBE,6250690,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.7516719,2025-12-06 21:56:36.7516720
657,BAKIR BORU - 093-58064-104,6250689,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.8014099,2025-12-06 21:56:36.8014100
658,BAKIR BORU - 093-58064-060 - TUBE,6250678,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.8247389,2025-12-06 21:56:36.8247390
659,093-58064-045,6250676,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:36.8868080,2025-12-06 21:56:36.8868081
660,BAKIR BORU - 093-58064-044,6250675,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.0530592,2025-12-06 21:56:37.0530593
661,BAKIR BORU - 093-58064-042,6250674,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.0863882,2025-12-06 21:56:37.0863884
662,BAKIR BORU 093-58064-040,6250672,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.1147008,2025-12-06 21:56:37.1147009
663,BAKIR BORU - 093-58064-019,6250654,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.1438371,2025-12-06 21:56:37.1438372
664,BAKIR BORU - 093-58064-006,6250644,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.1673592,2025-12-06 21:56:37.1673593
665,BAKIR BORU - 093-58064-005 - TUBE,6250643,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.1951858,2025-12-06 21:56:37.1951859
666,BAKIR BORU - 093-58064-004 - TUBE,6250642,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.2205186,2025-12-06 21:56:37.2205187
667,BAKIR BORU - 093-58064-003 - TUBE,6250641,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.2449772,2025-12-06 21:56:37.2449773
668,BAKIR BORU - 093-58039-030,6250638,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.2943406,2025-12-06 21:56:37.2943407
669,BAKIR BORU - 093-58039-022 - TUBE,6250632,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.3430856,2025-12-06 21:56:37.3430857
670,BAKIR BORU - 093-58062-122,6218453,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.3689410,2025-12-06 21:56:37.3689411
671,BAKIR BORU - 093-58062-121,6218452,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.4194911,2025-12-06 21:56:37.4194912
672,BAKIR BORU-093-58062-063,6218450,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.5121955,2025-12-06 21:56:37.5121956
673,BAKIR BORU-093-58062-061,6218449,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.5816966,2025-12-06 21:56:37.5816967
674,093-58062-019,6218441,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.6613621,2025-12-06 21:56:37.6613623
675,093-58062-017,6218440,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:37.9699310,2025-12-06 21:56:37.9699312
676,BAKIR BORU - 093-58062-012,6218438,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.0655760,2025-12-06 21:56:38.0655761
677,BAKIR BORU - 093-58062-011,6218437,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.1498576,2025-12-06 21:56:38.1498577
678,BAKIR BORU - 093-58062-009,6218435,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.1668892,2025-12-06 21:56:38.1668893
679,093-58062-004,6218430,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.2023493,2025-12-06 21:56:38.2023494
680,BAKIR BORU - 093-58040-038 - DISCHARGE PIPE YMPA130,6191702,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.2293441,2025-12-06 21:56:38.2293442
681,BAKIR BORU-093-58040-028,6191694,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.2468946,2025-12-06 21:56:38.2468947
682,BAKIR BORU-093-58040-027,6191693,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.2616578,2025-12-06 21:56:38.2616580
683,BAKIR BORU - 093-58060-075 - DISCHARGE PIPE YMPA130,6175398,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.2792698,2025-12-06 21:56:38.2792699
684,BAKIR BORU - 093-58060-074,6175395,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.3536634,2025-12-06 21:56:38.3536635
685,BAKIR BORU - 093-58060-063 - Ø9,52x0,635mm,6175377,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.4613175,2025-12-06 21:56:38.4613175
686,BAKIR BORU - 093-58060-062 - Ø9,52x0,635mm,6175373,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.5288934,2025-12-06 21:56:38.5288935
687,BAKIR BORU - 093-58060-061 - Ø9,52x0,635mm,6175370,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.5880512,2025-12-06 21:56:38.5880513
688,BAKIR BORU - 093-58060-060 - Ø9,52x0,635mm,6175366,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.6210925,2025-12-06 21:56:38.6210925
689,BAKIR BORU -093-58060-041 - Ø9,52x0,635mm,6175355,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.6679207,2025-12-06 21:56:38.6679209
690,BAKIR BORU - 093-58060-012,6175333,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.7039329,2025-12-06 21:56:38.7039330
691,BAKIR BORU - 093-58060-011,6175332,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.8016275,2025-12-06 21:56:38.8016275
692,BAKIR BORU - 093-58032-074,6143494,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.8287740,2025-12-06 21:56:38.8287741
693,BAKIR BORU - 093-58032-071,6143491,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:38.9807926,2025-12-06 21:56:38.9807927
694,BAKIR BORU - 093-58032-006,6143483,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.0110380,2025-12-06 21:56:39.0110381
695,BAKIR BORU - 093-58040-021,6125898,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.0515034,2025-12-06 21:56:39.0515035
696,BAKIR BORU - 093-58040-016 - PIPE,6125894,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.1110186,2025-12-06 21:56:39.1110187
697,BAKIR BORU 093-58040-015,6125893,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.1587083,2025-12-06 21:56:39.1587084
698,BAKIR BORU - 093-58032-070,6125876,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.2017833,2025-12-06 21:56:39.2017834
699,BAKIR BORU - 093-58032-069 - RELIFT VALVE PIPE  YMAA 260 CE,6125875,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.2359832,2025-12-06 21:56:39.2359833
700,BAKIR BORU - 093-58032-066,6125874,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.2583446,2025-12-06 21:56:39.2583448
701,BAKIR BORU - 093-58032-065,6125873,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.2869572,2025-12-06 21:56:39.2869573
702,BAKIR BORU - 093-58032-064,6125872,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.4159511,2025-12-06 21:56:39.4159512
703,BAKIR BORU - 093-58032-062,6125871,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.4771099,2025-12-06 21:56:39.4771100
704,BAKIR BORU - 093-58032-042,6125868,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.5101134,2025-12-06 21:56:39.5101135
705,BAKIR BORU - 093-58024-062 - Ø9,52x0,635mm,6125855,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.5372735,2025-12-06 21:56:39.5372736
706,BAKIR BORU - 093-58024-061 - Ø9,52x0,635mm,6125854,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.5708651,2025-12-06 21:56:39.5708652
707,BAKIR BORU - 093-58024-060,6125853,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.6183375,2025-12-06 21:56:39.6183376
708,BAKIR BORU - 093-58024-006,6125851,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.6568992,2025-12-06 21:56:39.6568993
709,BAKIR BORU - 093-58024-005,6125850,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.6870631,2025-12-06 21:56:39.6870632
710,BAKIR BORU - 093-58024-003,6125849,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.7155755,2025-12-06 21:56:39.7155756
711,BAKIR BORU - 093-58024-002,6125848,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.7452593,2025-12-06 21:56:39.7452595
712,BAKIR BORU - 093-58066-061 - TUBE,6086375,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.7759127,2025-12-06 21:56:39.7759128
713,BAKIR BORU - 093-58066-047 - TUBE,6086373,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:39.9311468,2025-12-06 21:56:39.9311469
714,093-58066-007,6086350,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.0012078,2025-12-06 21:56:40.0012079
715,BAKIR BORU - 093-58066-003 - TUBE,6086346,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.0255779,2025-12-06 21:56:40.0255781
716,BAKIR BORU - 093-58039-005 - TUBE,6086327,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.0596019,2025-12-06 21:56:40.0596022
717,BAKIR BORU - 093-58039-004 - TUBE,6086326,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.1025374,2025-12-06 21:56:40.1025375
718,BAKIR BORU 093-56939-019,6056494,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.1525381,2025-12-06 21:56:40.1525382
719,Ø76*3 BUKUMLU BORU,599-0865-SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.1998148,2025-12-06 21:56:40.1998149
720,ENJECTOR CONE( ALU Ø101,6*2,00),59-802-982990,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.2439700,2025-12-06 21:56:40.2439700
721,26,9*3 PASLANMAZ 316KLT,591-6727-8SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.2627134,2025-12-06 21:56:40.2627135
722,TEKNÝK HORT. - KAYNAK,58402509K,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.2952310,2025-12-06 21:56:40.2952311
723,BAKIR BORU - 81-15934 Ø15,87X0,93,5794811,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.3185201,2025-12-06 21:56:40.3185201
724,BAKIR BORU - 81-15931 Ø15,87X0,93,5794807,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.3618863,2025-12-06 21:56:40.3618864
725,KAYNAKLI KOMPLE-SANZIMAN YAG SEVIYE,55110000086,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.4023067,2025-12-06 21:56:40.4023068
726,BORU-SANZIMAN YAG SEVIYE,55110000081,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.8525509,2025-12-06 21:56:40.8525510
727,BAKIR BORU - 075-90606-004 JCI PIPE LOW AMBIENT YLAA,550326,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:40.9325948,2025-12-06 21:56:40.9325950
728,BAKIR BORU - 81-15916,5481105,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:41.0198302,2025-12-06 21:56:41.0198303
729,BAKIR BORU - 81.15915 JCI,5481103,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:41.0844973,2025-12-06 21:56:41.0844974
730,BAKIR BORU - 81-15914 Ø15,87X0,93,5481101,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:41.2186203,2025-12-06 21:56:41.2186205
731,BAKIR BORU - 81-15912 Ø15,87X0,93,5481099,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:41.2624965,2025-12-06 21:56:41.2624966
732,BAKIR BORU - 81.15913 JCI  Ø15,87X0,93,5481097,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:41.2904062,2025-12-06 21:56:41.2904064
733,BAKIR BORU - 81-15911 Ø15,87X0,93,5480932,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:41.3196831,2025-12-06 21:56:41.3196832
734,TUBE D8x1 SS,53604921,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:41.3849447,2025-12-06 21:56:41.3849448
735,PipeOD8x1 1.4301,53410167,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:41.4347337,2025-12-06 21:56:41.4347338
736,Ø16*1  BORU,53409592,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:41.5000665,2025-12-06 21:56:41.5000666
737,Ø28*1,5 KISA BORU,53409591,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:41.5320186,2025-12-06 21:56:41.5320187
739,59-001-53405093 (Ø45X1,5 BORU 90° DÝRSEK ÝÞCÝLÝK,53405093 DINEX PIPE,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:41.5924311,2025-12-06 21:56:41.5924312
740,BAKIR BORU - 81-15858,5330863,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:41.6299166,2025-12-06 21:56:41.6299167
741,DINEX PIPE,53402387,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:41.6679019,2025-12-06 21:56:41.6679020
742,59-001-53401849-01 DINEX PIPE (Ø45X1,5 BORU 90° DÝRSEK ÝÞCÝLÝK ÞÝÞÝRME HARÝÇ,53401849 DINEX PIPE,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:42.1354263,2025-12-06 21:56:42.1354264
743,BAKIR BORU - 81.15860A JCI Fab CU Tub PIPE,LIQUID,AR-075/090-BB,5330865,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:42.2611000,2025-12-06 21:56:42.2611001
744,BAKIR BORU - 81_15859-A JCI Fab CU Tub PIPE,LIQUID,S2,AR-075/090-BB,5330864,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:42.3267779,2025-12-06 21:56:42.3267780
745,BAKIR BORU - 81.15841A JCI Fab CU Tub PIPE,DIST,OUT,ARH-075/090-BB,5330824,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:42.3590700,2025-12-06 21:56:42.3590701
746,YAKIT HATTI KONNECTORU -  DIRSEK,5311P23215M,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:42.4078505,2025-12-06 21:56:42.4078506
747,YAKIT HATTI KONNECTORU - DIRSEK,5311P23213M,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:42.4434094,2025-12-06 21:56:42.4434095
748,BAKIR BORU - 092-29430-077 JCI PIPE LOW AMBIENT YLAA,5295765,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:42.4577873,2025-12-06 21:56:42.4577873
749,BAKIR BORU - 092-29430-076 JCI PIPE LOW AMBIENT YLAA,5295764,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:42.5172496,2025-12-06 21:56:42.5172496
750,092-11432-016 - 1/2 LINE RELIEF VALVE PIPE,5144527,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:42.5519438,2025-12-06 21:56:42.5519439
752,TUBE, WIRE PROTECTING,47436327-SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:42.6514742,2025-12-06 21:56:42.6514743
753,Ø19,1X3 ST37 BORU,456-2341-SUP,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:42.6778470,2025-12-06 21:56:42.6778471
754,ANSCHLUS ADAPTER ÇAP18,455-600-0052,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:42.7852097,2025-12-06 21:56:42.7852098
755,BAKIR BORU - 075-75811-000  JCI LINE HOT GAS SYS 2 YLAA,440209,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:42.8279740,2025-12-06 21:56:42.8279741
756,BAKIR BORU - 075-77930-035 JCI PIPE LOW AMB YLAA Ø 9,52 x 0,635 mm,437631,NULL,.00,0,1,1,NULL,NULL,NULL,NULL,2025-12-06 21:56:43.1015521,2025-12-06 21:56:43.1015522
